linux_git_commit,linux_git_tag,file,function,function_start_line,function_end_line,path_id,error_line,condition,condition_type,error_var,error_source_expr,exit_type,target_label,cleanup_calls,final_return_expr,held_resources,missing_cleanup_candidates,confidence,reason
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/ext4/extents.c,ext4_fallocate,4701,4804,ext4_fallocate#008,4770,"!(ext4_test_inode_flag(inode, EXT4_INODE_EXTENTS))",unknown_error_like,ext4_test_inode_flag,unknown,goto,out,"[""inode_unlock(inode)"", ""trace_ext4_fallocate_exit(inode, offset, max_blocks, ret)""]",ret,[],[],medium,"goto out under unknown_error_like condition, final return ret; resolved label cleanup until return"
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/ext4/extents.c,ext4_fallocate,4701,4804,ext4_fallocate#009,4780,ret,ret_nonzero,ret,"inode_newsize_ok(inode, new_size)",goto,out,"[""inode_unlock(inode)"", ""trace_ext4_fallocate_exit(inode, offset, max_blocks, ret)""]",ret,[],[],high,"goto out under ret_nonzero condition, final return ret; resolved label cleanup until return"
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/ext4/extents.c,ext4_fallocate,4701,4804,ext4_fallocate#010,4788,ret,ret_nonzero,ret,file_modified(file),goto,out,"[""inode_unlock(inode)"", ""trace_ext4_fallocate_exit(inode, offset, max_blocks, ret)""]",ret,[],[],high,"goto out under ret_nonzero condition, final return ret; resolved label cleanup until return"
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/ext4/extents.c,ext4_fallocate,4701,4804,ext4_fallocate#011,4792,ret,ret_nonzero,ret,"ext4_alloc_file_blocks(file, lblk, max_blocks, new_size, flags)",goto,out,"[""inode_unlock(inode)"", ""trace_ext4_fallocate_exit(inode, offset, max_blocks, ret)""]",ret,[],[],high,"goto out under ret_nonzero condition, final return ret; resolved label cleanup until return"
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/ext4/extents.c,ext4_convert_unwritten_io_end_vec,4866,4895,ext4_convert_unwritten_io_end_vec#001,4879,IS_ERR(handle),err_ptr_check,handle,"ext4_journal_start_reserved(handle,",return,,[],PTR_ERR(handle),[],[],high,PTR_ERR propagation under err_ptr_check condition
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/ext4/extents.c,ext4_iomap_xattr_fiemap,4897,4937,ext4_iomap_xattr_fiemap#001,4911,error,ret_nonzero,error,"ext4_get_inode_loc(inode, &iloc)",return,,[],error,[],[],high,return error under ret_nonzero condition
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/ext4/extents.c,ext4_iomap_xattr_fiemap,4897,4937,ext4_iomap_xattr_fiemap#002,4920,EXT4_I(inode)->i_file_acl,unknown_error_like,EXT4_I,unknown,goto,out,[],error,[],[],medium,"goto out under unknown_error_like condition, final return error; resolved label cleanup until return"
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/ext4/extents.c,ext4_fiemap_check_ranges,4955,4975,ext4_fiemap_check_ranges#001,4964,*len == 0,unknown_error_like,len,function_parameter,return,,[],-EINVAL,[],[],medium,negative errno return under unknown_error_like condition
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/ext4/extents.c,ext4_fiemap_check_ranges,4955,4975,ext4_fiemap_check_ranges#002,4966,start > maxbytes,unknown_error_like,start,function_parameter,return,,[],-EFBIG,[],[],medium,negative errno return under unknown_error_like condition
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/ext4/extents.c,ext4_fiemap,4977,5005,ext4_fiemap#001,4984,error,ret_nonzero,error,ext4_ext_precache(inode),return,,[],error,[],[],high,return error under ret_nonzero condition
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/ext4/extents.c,ext4_fiemap,4977,5005,ext4_fiemap#002,4995,error,ret_nonzero,error,"ext4_fiemap_check_ranges(inode, start, &len)",return,,[],error,[],[],high,return error under ret_nonzero condition
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/ext4/extents.c,ext4_get_es_cache,5007,5050,ext4_get_es_cache#002,5026,error,ret_nonzero,error,ext4_ext_precache(inode),return,,[],error,[],[],high,return error under ret_nonzero condition
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/ext4/extents.c,ext4_get_es_cache,5007,5050,ext4_get_es_cache#003,5032,error,ret_nonzero,error,"fiemap_prep(inode, fieinfo, start, &len, 0)",return,,[],error,[],[],high,return error under ret_nonzero condition
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/ext4/extents.c,ext4_get_es_cache,5007,5050,ext4_get_es_cache#004,5036,error,ret_nonzero,error,"ext4_fiemap_check_ranges(inode, start, &len)",return,,[],error,[],[],high,return error under ret_nonzero condition
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/ext4/extents.c,ext4_ext_shift_path_extents,5052,5147,ext4_ext_shift_path_extents#001,5072,!ex_start,null_check,ex_start,path[depth].p_ext,return,,[],-EFSCORRUPTED,[],[],high,negative errno return under null_check condition
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/ext4/extents.c,ext4_ext_shift_path_extents,5052,5147,ext4_ext_shift_path_extents#002,5087,err,ret_nonzero,err,"ext4_datasem_ensure_credits(handle, inode, credits,",goto,out,[],err,[],[],high,"goto out under ret_nonzero condition, final return err; resolved label cleanup until return"
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/ext4/extents.c,ext4_ext_shift_path_extents,5052,5147,ext4_ext_shift_path_extents#003,5094,err,ret_nonzero,err,"ext4_ext_get_access(handle, inode, path + depth)",goto,out,[],err,[],[],high,"goto out under ret_nonzero condition, final return err; resolved label cleanup until return"
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/ext4/extents.c,ext4_ext_shift_path_extents,5052,5147,ext4_ext_shift_path_extents#004,5118,err,ret_nonzero,err,"ext4_ext_dirty(handle, inode, path + depth)",goto,out,[],err,[],[],high,"goto out under ret_nonzero condition, final return err; resolved label cleanup until return"
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/ext4/extents.c,ext4_ext_shift_path_extents,5052,5147,ext4_ext_shift_path_extents#005,5127,err,ret_nonzero,err,"ext4_ext_get_access(handle, inode, path + depth)",goto,out,[],err,[],[],high,"goto out under ret_nonzero condition, final return err; resolved label cleanup until return"
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/ext4/extents.c,ext4_ext_shift_path_extents,5052,5147,ext4_ext_shift_path_extents#006,5135,err,ret_nonzero,err,"ext4_ext_dirty(handle, inode, path + depth)",goto,out,[],err,[],[],high,"goto out under ret_nonzero condition, final return err; resolved label cleanup until return"
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/ext4/extents.c,ext4_ext_shift_extents,5149,5292,ext4_ext_shift_extents#001,5170,IS_ERR(path),err_ptr_check,path,"ext4_find_extent(inode, EXT_MAX_BLOCKS - 1, NULL,",return,,[],PTR_ERR(path),[],[],high,PTR_ERR propagation under err_ptr_check condition
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/ext4/extents.c,ext4_ext_shift_extents,5149,5292,ext4_ext_shift_extents#002,5175,!extent,null_check,extent,path[depth].p_ext,goto,out,"[""ext4_free_ext_path(path)""]",ret,[],[],high,"goto out under null_check condition, final return ret; resolved label cleanup until return"
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/ext4/extents.c,ext4_ext_shift_extents,5149,5292,ext4_ext_shift_extents#003,5188,IS_ERR(path),err_ptr_check,path,"ext4_find_extent(inode, start - 1, &path,",return,,[],PTR_ERR(path),[],[],high,PTR_ERR propagation under err_ptr_check condition
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/ext4/extents.c,ext4_ext_shift_extents,5149,5292,ext4_ext_shift_extents#004,5201,(start == ex_start && shift > ex_start) || (shift > start - ex_end),unknown_error_like,start,function_parameter,goto,out,"[""ext4_free_ext_path(path)""]",ret,[],[],medium,"goto out under unknown_error_like condition, final return ret; resolved label cleanup until return"
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/ext4/extents.c,ext4_ext_shift_extents,5149,5292,ext4_ext_shift_extents#005,5207,shift > EXT_MAX_BLOCKS - (stop + ext4_ext_get_actual_len(extent)),unknown_error_like,shift,function_parameter,goto,out,"[""ext4_free_ext_path(path)""]",ret,[],[],medium,"goto out under unknown_error_like condition, final return ret; resolved label cleanup until return"
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/ext4/extents.c,ext4_ext_shift_extents,5149,5292,ext4_ext_shift_extents#006,5237,IS_ERR(path),err_ptr_check,path,"ext4_find_extent(inode, *iterator, &path,",return,,[],PTR_ERR(path),[],[],high,PTR_ERR propagation under err_ptr_check condition
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/ext4/extents.c,ext4_ext_shift_extents,5149,5292,ext4_ext_shift_extents#007,5241,!extent,null_check,extent,path[depth].p_ext,return,,"[""EXT4_ERROR_INODE(inode, \""unexpected hole at %lu\"", (unsigned long) *iterator)""]",-EFSCORRUPTED,[],[],high,negative errno return under null_check condition
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/ext4/extents.c,ext4_ext_shift_extents,5149,5292,ext4_ext_shift_extents#008,5284,ret == -EAGAIN,unknown_error_like,ret,"ext4_ext_shift_path_extents(path, shift, inode,",goto,again,"[""IS_ERR(path)""]",PTR_ERR(path),[],[],medium,"goto again under unknown_error_like condition, final return PTR_ERR(path); resolved label cleanup until return"
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/ext4/extents.c,ext4_collapse_range,5294,5427,ext4_collapse_range#001,5315,"!ext4_test_inode_flag(inode, EXT4_INODE_EXTENTS)",unknown_error_like,ext4_test_inode_flag,unknown,return,,[],-EOPNOTSUPP,[],[],medium,negative errno return under unknown_error_like condition
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/ext4/extents.c,ext4_collapse_range,5294,5427,ext4_collapse_range#002,5319,"!IS_ALIGNED(offset | len, EXT4_CLUSTER_SIZE(sb))",unknown_error_like,IS_ALIGNED,unknown,return,,[],-EINVAL,[],[],medium,negative errno return under unknown_error_like condition
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/ext4/extents.c,ext4_collapse_range,5294,5427,ext4_collapse_range#003,5332,offset + len >= inode->i_size,unknown_error_like,offset,function_parameter,goto,out_mutex,"[""inode_unlock(inode)""]",ret,[],[],medium,"goto out_mutex under unknown_error_like condition, final return ret; resolved label cleanup until return"
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/ext4/extents.c,ext4_collapse_range,5294,5427,ext4_collapse_range#004,5338,"!ext4_test_inode_flag(inode, EXT4_INODE_EXTENTS)",unknown_error_like,ext4_test_inode_flag,unknown,goto,out_mutex,"[""inode_unlock(inode)""]",ret,[],[],medium,"goto out_mutex under unknown_error_like condition, final return ret; resolved label cleanup until return"
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/ext4/extents.c,ext4_collapse_range,5294,5427,ext4_collapse_range#005,5347,ret,ret_nonzero,ret,file_modified(file),goto,out_mutex,"[""inode_unlock(inode)""]",ret,[],[],high,"goto out_mutex under ret_nonzero condition, final return ret; resolved label cleanup until return"
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/ext4/extents.c,ext4_collapse_range,5294,5427,ext4_collapse_range#006,5357,ret,ret_nonzero,ret,ext4_break_layouts(inode),goto,out_mmap,"[""filemap_invalidate_unlock(mapping)"", ""inode_unlock(inode)""]",ret,[],[],high,"goto out_mmap under ret_nonzero condition, final return ret; resolved label cleanup until return"
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/ext4/extents.c,ext4_collapse_range,5294,5427,ext4_collapse_range#007,5370,ret,ret_nonzero,ret,"filemap_write_and_wait_range(mapping, ioffset, offset)",goto,out_mmap,"[""filemap_invalidate_unlock(mapping)"", ""inode_unlock(inode)""]",ret,[],[],high,"goto out_mmap under ret_nonzero condition, final return ret; resolved label cleanup until return"
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/ext4/extents.c,ext4_collapse_range,5294,5427,ext4_collapse_range#008,5379,ret,ret_nonzero,ret,"filemap_write_and_wait_range(mapping, offset + len,",goto,out_mmap,"[""filemap_invalidate_unlock(mapping)"", ""inode_unlock(inode)""]",ret,[],[],high,"goto out_mmap under ret_nonzero condition, final return ret; resolved label cleanup until return"
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/ext4/extents.c,ext4_collapse_range,5294,5427,ext4_collapse_range#009,5385,IS_ERR(handle),err_ptr_check,handle,"ext4_journal_start(inode, EXT4_HT_TRUNCATE, credits)",goto,out_mmap,"[""PTR_ERR(handle)"", ""filemap_invalidate_unlock(mapping)"", ""inode_unlock(inode)""]",ret,[],[],high,"goto out_mmap under err_ptr_check condition, final return ret; resolved label cleanup until return"
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/ext4/extents.c,ext4_collapse_range,5294,5427,ext4_collapse_range#010,5396,ret,ret_nonzero,ret,"ext4_ext_remove_space(inode, punch_start, punch_stop - 1)",goto,out_stop,"[""up_write(&EXT4_I(inode)->i_data_sem)"", ""ext4_journal_stop(handle)"", ""filemap_invalidate_unlock(mapping)"", ""inode_unlock(inode)""]",ret,"[{""var"": ""handle"", ""acquire_func"": ""ext4_journal_start"", ""resource_type"": ""journal_handle"", ""release_functions"": [""ext4_journal_stop""], ""acquire_line"": 5384, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """", ""scope_cleanup_function"": """", ""scope_cleanup_decl_line"": null}, {""var"": ""&EXT4_I(inode)->i_data_sem"", ""acquire_func"": ""down_write"", ""resource_type"": ""rwsem"", ""release_functions"": [""up_write""], ""acquire_line"": 5391, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """", ""scope_cleanup_function"": """", ""scope_cleanup_decl_line"": null}]",[],high,"goto out_stop under ret_nonzero condition, final return ret; resolved label cleanup until return; resource handle acquired by ext4_journal_start before path, released by ext4_journal_stop(handle) in out_stop label; resource &EXT4_I(inode)->i_data_sem acquired by down_write before path, released by up_write(&EXT4_I(inode)->i_data_sem) in out_stop label"
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/ext4/extents.c,ext4_collapse_range,5294,5427,ext4_collapse_range#011,5404,ret,ret_nonzero,ret,"ext4_ext_shift_extents(inode, handle, punch_stop,",goto,out_stop,"[""up_write(&EXT4_I(inode)->i_data_sem)"", ""ext4_journal_stop(handle)"", ""filemap_invalidate_unlock(mapping)"", ""inode_unlock(inode)""]",ret,"[{""var"": ""handle"", ""acquire_func"": ""ext4_journal_start"", ""resource_type"": ""journal_handle"", ""release_functions"": [""ext4_journal_stop""], ""acquire_line"": 5384, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """", ""scope_cleanup_function"": """", ""scope_cleanup_decl_line"": null}]",[],high,"goto out_stop under ret_nonzero condition, final return ret; resolved label cleanup until return; resource handle acquired by ext4_journal_start before path, released by ext4_journal_stop(handle) in out_stop label"
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/ext4/extents.c,ext4_insert_range,5429,5593,ext4_insert_range#001,5455,"!ext4_test_inode_flag(inode, EXT4_INODE_EXTENTS)",unknown_error_like,ext4_test_inode_flag,unknown,return,,[],-EOPNOTSUPP,[],[],medium,negative errno return under unknown_error_like condition
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/ext4/extents.c,ext4_insert_range,5429,5593,ext4_insert_range#002,5459,"!IS_ALIGNED(offset | len, EXT4_CLUSTER_SIZE(sb))",unknown_error_like,IS_ALIGNED,unknown,return,,[],-EINVAL,[],[],medium,negative errno return under unknown_error_like condition
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/ext4/extents.c,ext4_insert_range,5429,5593,ext4_insert_range#003,5469,"!ext4_test_inode_flag(inode, EXT4_INODE_EXTENTS)",unknown_error_like,ext4_test_inode_flag,unknown,goto,out_mutex,"[""inode_unlock(inode)""]",ret,[],[],medium,"goto out_mutex under unknown_error_like condition, final return ret; resolved label cleanup until return"
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/ext4/extents.c,ext4_insert_range,5429,5593,ext4_insert_range#004,5475,len > inode->i_sb->s_maxbytes - inode->i_size,unknown_error_like,len,function_parameter,goto,out_mutex,"[""inode_unlock(inode)""]",ret,[],[],medium,"goto out_mutex under unknown_error_like condition, final return ret; resolved label cleanup until return"
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/ext4/extents.c,ext4_insert_range,5429,5593,ext4_insert_range#005,5481,offset >= inode->i_size,unknown_error_like,offset,function_parameter,goto,out_mutex,"[""inode_unlock(inode)""]",ret,[],[],medium,"goto out_mutex under unknown_error_like condition, final return ret; resolved label cleanup until return"
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/ext4/extents.c,ext4_insert_range,5429,5593,ext4_insert_range#006,5490,ret,ret_nonzero,ret,file_modified(file),goto,out_mutex,"[""inode_unlock(inode)""]",ret,[],[],high,"goto out_mutex under ret_nonzero condition, final return ret; resolved label cleanup until return"
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/ext4/extents.c,ext4_insert_range,5429,5593,ext4_insert_range#007,5500,ret,ret_nonzero,ret,ext4_break_layouts(inode),goto,out_mmap,"[""filemap_invalidate_unlock(mapping)"", ""inode_unlock(inode)""]",ret,[],[],high,"goto out_mmap under ret_nonzero condition, final return ret; resolved label cleanup until return"
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/ext4/extents.c,ext4_insert_range,5429,5593,ext4_insert_range#008,5511,ret,ret_nonzero,ret,"filemap_write_and_wait_range(inode->i_mapping, ioffset,",goto,out_mmap,"[""filemap_invalidate_unlock(mapping)"", ""inode_unlock(inode)""]",ret,[],[],high,"goto out_mmap under ret_nonzero condition, final return ret; resolved label cleanup until return"
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/ext4/extents.c,ext4_insert_range,5429,5593,ext4_insert_range#009,5517,IS_ERR(handle),err_ptr_check,handle,"ext4_journal_start(inode, EXT4_HT_TRUNCATE, credits)",goto,out_mmap,"[""PTR_ERR(handle)"", ""filemap_invalidate_unlock(mapping)"", ""inode_unlock(inode)""]",ret,[],[],high,"goto out_mmap under err_ptr_check condition, final return ret; resolved label cleanup until return"
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/ext4/extents.c,ext4_insert_range,5429,5593,ext4_insert_range#010,5528,ret,ret_nonzero,ret,"ext4_mark_inode_dirty(handle, inode)",goto,out_stop,"[""ext4_journal_stop(handle)"", ""filemap_invalidate_unlock(mapping)"", ""inode_unlock(inode)""]",ret,"[{""var"": ""handle"", ""acquire_func"": ""ext4_journal_start"", ""resource_type"": ""journal_handle"", ""release_functions"": [""ext4_journal_stop""], ""acquire_line"": 5516, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """", ""scope_cleanup_function"": """", ""scope_cleanup_decl_line"": null}]",[],high,"goto out_stop under ret_nonzero condition, final return ret; resolved label cleanup until return; resource handle acquired by ext4_journal_start before path, released by ext4_journal_stop(handle) in out_stop label"
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/ext4/extents.c,ext4_insert_range,5429,5593,ext4_insert_range#011,5535,IS_ERR(path),err_ptr_check,path,"ext4_find_extent(inode, offset_lblk, NULL, 0)",goto,out_stop,"[""up_write(&EXT4_I(inode)->i_data_sem)"", ""ext4_journal_stop(handle)"", ""filemap_invalidate_unlock(mapping)"", ""inode_unlock(inode)""]",ret,"[{""var"": ""handle"", ""acquire_func"": ""ext4_journal_start"", ""resource_type"": ""journal_handle"", ""release_functions"": [""ext4_journal_stop""], ""acquire_line"": 5516, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """", ""scope_cleanup_function"": """", ""scope_cleanup_decl_line"": null}, {""var"": ""&EXT4_I(inode)->i_data_sem"", ""acquire_func"": ""down_write"", ""resource_type"": ""rwsem"", ""release_functions"": [""up_write""], ""acquire_line"": 5531, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """", ""scope_cleanup_function"": """", ""scope_cleanup_decl_line"": null}]",[],high,"goto out_stop under err_ptr_check condition, final return ret; resolved label cleanup until return; resource handle acquired by ext4_journal_start before path, released by ext4_journal_stop(handle) in out_stop label; resource &EXT4_I(inode)->i_data_sem acquired by down_write before path, released by up_write(&EXT4_I(inode)->i_data_sem) in out_stop label"
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/ext4/extents.c,ext4_insert_range,5429,5593,ext4_insert_range#012,5563,ret < 0,negative_error,ret,"ext4_split_extent_at(handle, inode, &path,",goto,out_stop,"[""up_write(&EXT4_I(inode)->i_data_sem)"", ""ext4_journal_stop(handle)"", ""filemap_invalidate_unlock(mapping)"", ""inode_unlock(inode)""]",ret,"[{""var"": ""handle"", ""acquire_func"": ""ext4_journal_start"", ""resource_type"": ""journal_handle"", ""release_functions"": [""ext4_journal_stop""], ""acquire_line"": 5516, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """", ""scope_cleanup_function"": """", ""scope_cleanup_decl_line"": null}]",[],high,"goto out_stop under negative_error condition, final return ret; resolved label cleanup until return; resource handle acquired by ext4_journal_start before path, released by ext4_journal_stop(handle) in out_stop label"
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/ext4/extents.c,ext4_swap_extents,5595,5783,ext4_swap_extents#001,5639,IS_ERR(path1),err_ptr_check,path1,"ext4_find_extent(inode1, lblk1, NULL, EXT4_EX_NOCACHE)",goto,repeat,"[""PTR_ERR(path1)"", ""ext4_free_ext_path(path1)"", ""ext4_free_ext_path(path2)""]",replaced_count,[],[],high,"goto repeat under err_ptr_check condition, final return replaced_count; resolved label cleanup until return"
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/ext4/extents.c,ext4_swap_extents,5595,5783,ext4_swap_extents#002,5647,IS_ERR(path2),err_ptr_check,path2,"ext4_find_extent(inode2, lblk2, NULL, EXT4_EX_NOCACHE)",goto,finish,"[""PTR_ERR(path2)"", ""ext4_free_ext_path(path1)"", ""ext4_free_ext_path(path2)""]",replaced_count,"[{""var"": ""path1"", ""acquire_func"": ""ext4_find_extent"", ""resource_type"": ""memory"", ""release_functions"": [""kfree""], ""acquire_line"": 5638, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """", ""scope_cleanup_function"": """", ""scope_cleanup_decl_line"": null}]",[],high,"goto finish under err_ptr_check condition, final return replaced_count; resolved label cleanup until return"
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/ext4/extents.c,ext4_clu_mapped,5785,5870,ext4_clu_mapped#002,5816,IS_ERR(path),err_ptr_check,path,"ext4_find_extent(inode, EXT4_C2B(sbi, lclu), NULL, 0)",goto,out,"[""PTR_ERR(path)"", ""ext4_free_ext_path(path)""]",err ? err : mapped,[],[],high,"goto out under err_ptr_check condition, final return err ? err : mapped; resolved label cleanup until return"
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/ext4/extents.c,ext4_clu_mapped,5785,5870,ext4_clu_mapped#003,5829,path[depth].p_ext == NULL && depth != 0,state_or_validation_error,path,NULL,goto,out,"[""EXT4_ERROR_INODE(inode, \""bad extent address - lblock: %lu, depth: %d, pblock: %lld\"", (unsigned long) EXT4_C2B(sbi, lclu), depth, path[depth].p_block)"", ""ext4_free_ext_path(path)""]",err ? err : mapped,"[{""var"": ""path"", ""acquire_func"": ""ext4_find_extent"", ""resource_type"": ""memory"", ""release_functions"": [""kfree""], ""acquire_line"": 5815, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """", ""scope_cleanup_function"": """", ""scope_cleanup_decl_line"": null}]",[],medium,"goto out under state_or_validation_error condition, final return err ? err : mapped; resolved label cleanup until return"
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/ext4/extents.c,ext4_clu_mapped,5785,5870,ext4_clu_mapped#004,5841,extent == NULL,null_check,extent,path[depth].p_ext,goto,out,"[""ext4_free_ext_path(path)""]",err ? err : mapped,"[{""var"": ""path"", ""acquire_func"": ""ext4_find_extent"", ""resource_type"": ""memory"", ""release_functions"": [""kfree""], ""acquire_line"": 5815, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """", ""scope_cleanup_function"": """", ""scope_cleanup_decl_line"": null}]",[],high,"goto out under null_check condition, final return err ? err : mapped; resolved label cleanup until return"
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/ext4/extents.c,ext4_ext_replay_update_ex,5872,5937,ext4_ext_replay_update_ex#001,5887,IS_ERR(path),err_ptr_check,path,"ext4_find_extent(inode, start, NULL, 0)",return,,[],PTR_ERR(path),[],[],high,PTR_ERR propagation under err_ptr_check condition
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/ext4/extents.c,ext4_ext_replay_update_ex,5872,5937,ext4_ext_replay_update_ex#002,5890,!ex,null_check,ex,path[path->p_depth].p_ext,goto,out,"[""ext4_free_ext_path(path)"", ""ext4_mark_inode_dirty(NULL, inode)""]",ret,"[{""var"": ""path"", ""acquire_func"": ""ext4_find_extent"", ""resource_type"": ""memory"", ""release_functions"": [""kfree""], ""acquire_line"": 5886, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """", ""scope_cleanup_function"": """", ""scope_cleanup_decl_line"": null}]",[],high,"goto out under null_check condition, final return ret; resolved label cleanup until return"
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/ext4/extents.c,ext4_ext_replay_update_ex,5872,5937,ext4_ext_replay_update_ex#003,5902,ret,ret_nonzero,ret,"ext4_force_split_extent_at(NULL, inode, &ppath, start, 1)",goto,out,"[""ext4_free_ext_path(path)"", ""ext4_mark_inode_dirty(NULL, inode)""]",ret,"[{""var"": ""path"", ""acquire_func"": ""ext4_find_extent"", ""resource_type"": ""memory"", ""release_functions"": [""kfree""], ""acquire_line"": 5886, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """", ""scope_cleanup_function"": """", ""scope_cleanup_decl_line"": null}]",[],high,"goto out under ret_nonzero condition, final return ret; resolved label cleanup until return"
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/ext4/extents.c,ext4_ext_replay_update_ex,5872,5937,ext4_ext_replay_update_ex#004,5906,IS_ERR(path),err_ptr_check,path,"ext4_find_extent(inode, start, NULL, 0)",return,,[],-1,[],[],high,return -1 under err_ptr_check condition
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/ext4/extents.c,ext4_ext_replay_update_ex,5872,5937,ext4_ext_replay_update_ex#005,5916,ret,ret_nonzero,ret,"ext4_force_split_extent_at(NULL, inode, &ppath,",goto,out,"[""ext4_free_ext_path(path)"", ""ext4_mark_inode_dirty(NULL, inode)""]",ret,"[{""var"": ""path"", ""acquire_func"": ""ext4_find_extent"", ""resource_type"": ""memory"", ""release_functions"": [""kfree""], ""acquire_line"": 5905, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """", ""scope_cleanup_function"": """", ""scope_cleanup_decl_line"": null}]",[],high,"goto out under ret_nonzero condition, final return ret; resolved label cleanup until return"
